,trial_id,global_end_of_trial_date,first_version_date,this_version_date,trial_countries,recruitment_countries,trial_start_date,results_type,error
155,2015-005064-42,04/11/2016,12/11/2017,19/01/2019,['GB'],"{'United Kingdom': 88, 'United States': 165}",15/12/2015,Tabular,
156,2015-003490-15,29/02/2012,12/11/2016,12/11/2016,['Outside EU/EEA'],{'Japan': 19},19/10/2009,Tabular,
157,2016-002657-38,27/11/2018,18/12/2019,18/12/2019,"['HU', 'DE', 'HR', 'BG']","{'South Africa': 3, 'Ukraine': 70, 'United Kingdom': 2, 'United States': 11, 'Bulgaria': 30, 'Croatia': 13, 'Georgia': 92, 'Germany': 1, 'Hungary': 73}",23/01/2017,Tabular,
158,2015-001438-46,16/05/2019,01/02/2020,01/02/2020,"['GB', 'BE', 'DE', 'ES', 'PL']","{'Argentina': 15, 'Australia': 4, 'Brazil': 20, 'Canada': 7, 'Israel': 15, 'Mexico': 12, 'Poland': 1, 'Russian Federation': 19, 'Spain': 3, 'Turkey': 14, 'Ukraine': 24, 'United Kingdom': 1, 'United States': 89, 'Belgium': 1}",10/06/2016,Tabular,
159,2019-001020-36,02/07/2008,22/09/2019,22/09/2019,['Outside EU/EEA'],{'United States': 137},14/03/2004,Tabular,
160,2019-002836-10,12/04/2019,04/10/2019,04/10/2019,['Outside EU/EEA'],"{'United States': 112, 'Australia': 15, 'Canada': 10}",16/01/2018,Tabular,
161,2015-001929-17,26/09/2018,07/03/2020,07/03/2020,['IT'],"{'United States': 23, 'France': 5, 'Italy': 3, 'Australia': 1, 'United Kingdom': 2}",07/07/2016,Tabular,
162,2016-002071-96,06/11/2019,15/11/2020,15/11/2020,"['ES', 'DE', 'GR']","{'United States': 15, 'Germany': 4, 'Spain': 27, 'Greece': 8}",12/10/2015,Tabular,
163,2016-001135-12,05/02/2018,14/09/2018,14/09/2018,"['DE', 'EE', 'BE', 'FR']","{'Belgium': 100, 'Estonia': 100, 'France': 97, 'Germany': 109}",10/11/2016,Tabular,
164,2016-003893-42,05/09/2019,20/09/2020,20/09/2020,"['GB', 'NL']","{'Netherlands': 1, 'United Kingdom': 11}",05/05/2017,Tabular,
165,2016-004753-33,11/08/2017,04/10/2018,04/10/2018,['Outside EU/EEA'],{'United States': 2247},27/09/2016,Tabular,
166,2016-003990-17,18/12/2018,03/01/2020,14/10/2020,"['SK', 'DE', 'HU', 'ES', 'BG']","{'Bulgaria': 19, 'Germany': 18, 'Spain': 45, 'Estonia': 4, 'Hungary': 15, 'Korea, Republic of': 20, 'Malaysia': 16, 'Taiwan': 17, 'United States': 57, 'South Africa': 15}",29/06/2017,Tabular,
167,2017-004316-18,10/07/2016,07/08/2020,07/08/2020,['Outside EU/EEA'],{'United States': 1154},14/12/2007,Tabular,
168,2016-004521-17,09/01/2019,01/03/2020,01/03/2020,['AT'],"{'Austria': 11, 'Germany': 3}",25/04/2018,Tabular,
169,2018-000028-33,09/08/2019,02/08/2020,02/08/2020,['AT'],{'Austria': 4},22/10/2018,Tabular,
170,2016-000592-24,04/01/2018,18/01/2019,18/01/2019,"['DE', 'PL', 'IT']","{'Spain': 192, 'Canada': 11, 'Germany': 24, 'Hungary': 89, 'Italy': 16, 'Poland': 394}",28/12/2016,Tabular,
171,2016-000416-15,28/07/2017,10/08/2018,10/08/2018,['GB'],"{'Spain': 31, 'Switzerland': 7, 'United Kingdom': 41}",27/07/2016,Tabular,
172,2017-001831-38,28/06/2016,20/10/2018,20/10/2018,['Outside EU/EEA'],"{'Canada': 8, 'United States': 11}",01/06/2010,Tabular,
173,2015-005495-19,04/12/2017,16/01/2019,16/01/2019,"['ES', 'NL', 'IT']","{'Spain': 17, 'United Kingdom': 29, 'United States': 144, 'Canada': 6, 'France': 38, 'Italy': 28, 'Netherlands': 7}",04/02/2016,Tabular,
174,2016-003962-24,03/07/2017,17/09/2020,17/09/2020,['DE'],{'Germany': 321},19/01/2017,Mixed,
175,2017-002281-46,22/04/2019,25/10/2019,25/10/2019,['Outside EU/EEA'],{'India': 60},23/02/2018,Tabular,
176,2016-002996-91,08/07/2019,04/01/2021,04/01/2021,"['DE', 'GB']","{'United Kingdom': 20, 'United States': 82, 'Canada': 6, 'Germany': 11}",01/11/2016,Tabular,
177,2017-000406-38,08/06/2011,31/05/2017,31/05/2017,['Outside EU/EEA'],,,Document,
178,2015-002449-71,14/11/2017,20/12/2018,20/12/2018,['GB'],"{'Spain': 7, 'United Kingdom': 28, 'United States': 244, 'France': 26}",20/11/2015,Tabular,
179,2016-001826-33,20/11/2019,26/11/2020,26/11/2020,"['IE', 'GB', 'DE']","{'Australia': 43, 'Canada': 505, 'Germany': 76, 'Ireland': 9, 'Korea, Republic of': 42, 'Sweden': 14, 'United Kingdom': 2, 'United States': 414}",01/03/2017,Tabular,
180,2017-004047-20,27/12/2019,01/01/2021,01/01/2021,"['PL', 'SK']","{'Canada': 80, 'Poland': 66, 'Slovakia': 58, 'United States': 253, 'South Africa': 41}",02/10/2018,Tabular,
181,2018-002532-24,04/11/2019,23/12/2020,23/12/2020,['DE'],"{'Germany': 49, 'Poland': 237}",28/02/2019,Tabular,
182,2015-000700-26,30/09/2016,05/04/2017,05/04/2017,['DK'],"{'Denmark': 5, 'Poland': 4}",17/12/2015,Tabular,
183,2015-004066-28,31/10/2019,13/11/2020,13/11/2020,['DE'],{'Germany': 9},14/05/2018,Mixed,
184,2018-001067-23,13/08/2018,13/05/2020,13/05/2020,['DK'],{'Denmark': 5},01/05/2018,Tabular,
185,2018-000280-81,,05/07/2020,05/07/2020,"['FR', 'ES', 'PL']","{'Spain': 35, 'Taiwan': 12, 'United States': 36, 'France': 12, 'Korea, Republic of': 30, 'Serbia': 10}",10/08/2018,Tabular,
186,2015-002222-40,21/02/2018,21/09/2018,21/09/2018,"['GB', 'DE', 'HU', 'BE']","{'United Kingdom': 14, 'Belgium': 2, 'France': 21, 'Germany': 2, 'Hungary': 39, 'Poland': 5, 'Romania': 4}",22/12/2015,Tabular,
187,2015-002163-42,12/01/2017,29/01/2018,29/01/2018,['DE'],"{'United States': 520, 'Germany': 44}",27/08/2015,Tabular,
188,2015-000872-89,12/11/2018,08/11/2019,08/11/2019,['GB'],{'United Kingdom': 3420},13/03/2016,Tabular,
189,2016-002873-36,20/04/2016,14/10/2017,14/10/2017,['Outside EU/EEA'],"{'Korea, Republic of': 310}",19/03/2014,Tabular,
190,2016-000078-39,13/12/2016,28/02/2020,28/02/2020,['HR'],{'Croatia': 192},01/09/2016,Tabular,
191,2015-005593-38,27/03/2019,11/04/2020,11/04/2020,"['BE', 'AT']","{'Austria': 32, 'Belgium': 22, 'Brazil': 33, 'Argentina': 41, 'Egypt': 45, 'Norway': 31, 'Korea, Republic of': 61, 'Switzerland': 21, 'Turkey': 58, 'United States': 160}",20/09/2016,Tabular,
192,2015-005614-30,25/07/2018,26/02/2020,26/02/2020,['HU'],{'Hungary': 600},24/11/2016,Tabular,
193,2017-001735-39,30/05/2019,03/01/2020,03/01/2020,"['IE', 'DE', 'ES', 'IT', 'FR', 'NL', 'GB', 'PL']","{'United Kingdom': 17, 'United States': 6, 'France': 3, 'Germany': 2, 'Italy': 1}",22/12/2017,Tabular,
194,2015-003331-36,30/12/2019,11/10/2020,11/10/2020,"['AT', 'NO']","{'Spain': 312, 'Austria': 2, 'Germany': 7, 'Norway': 1}",08/09/2016,Tabular,
195,2015-000630-30,25/06/2019,11/07/2020,11/07/2020,"['AT', 'CZ', 'SE', 'DE', 'SK', 'SI']","{'Poland': 55, 'Romania': 2, 'Slovakia': 52, 'Slovenia': 10, 'Sweden': 17, 'Austria': 11, 'Czech Republic': 27, 'Germany': 22}",16/06/2016,Tabular,
196,2017-000495-28,30/06/2019,06/01/2021,06/01/2021,['DK'],{'Denmark': 81},01/03/2017,Tabular,
197,2017-002127-16,19/10/2018,03/11/2019,03/11/2019,"['FI', 'DK', 'SE']","{'Sweden': 2, 'Denmark': 3, 'Finland': 5}",01/09/2017,Tabular,
198,2017-003555-35,09/10/2019,09/10/2020,09/10/2020,['DE'],{'Germany': 21},18/04/2018,Tabular,
199,2015-004867-35,16/06/2007,25/01/2017,25/01/2017,['Outside EU/EEA'],{'United States': 1177},07/09/2005,Tabular,
200,2017-000501-20,16/11/2009,09/06/2017,09/06/2017,['Outside EU/EEA'],{'Slovakia': 177},12/04/2007,Tabular,
201,2015-000172-98,31/01/2018,03/01/2020,03/01/2020,['GB'],{'United Kingdom': 16},01/01/2015,Mixed,
202,2010-019466-81,25/10/2011,29/12/2016,29/12/2016,['Outside EU/EEA'],{'United States': 341},06/09/2010,Tabular,
203,2017-001205-33,29/01/2019,22/09/2019,22/09/2019,['Outside EU/EEA'],{'Vietnam': 201},29/06/2018,Tabular,
204,2018-004279-11,16/12/2019,17/12/2020,17/12/2020,['SE'],"{'Sweden': 172, 'United States': 3730}",12/12/2018,Tabular,
205,2018-001983-49,10/09/2019,22/03/2020,22/03/2020,['Outside EU/EEA'],{'United States': 13},05/05/2016,Tabular,
206,2016-001963-35,02/10/2015,05/01/2019,05/01/2019,['Outside EU/EEA'],{'United States': 1715},22/07/2014,Tabular,
207,2015-002387-16,10/04/2017,26/04/2018,26/04/2018,['IE'],{'Ireland': 22},13/01/2016,Tabular,
208,2015-004442-25,30/07/2007,19/12/2016,19/12/2016,['Outside EU/EEA'],"{'Costa Rica': 32, 'Guatemala': 13, 'Panama': 34}",14/07/2005,Tabular,
209,2015-003527-57,25/10/2011,29/09/2016,29/09/2016,['Outside EU/EEA'],{'Turkey': 9},31/12/2010,Tabular,
210,2007-002135-83,20/12/2010,01/04/2017,01/04/2017,['RO'],,,Document,
211,2015-000857-19,21/06/2017,23/05/2018,23/05/2018,"['GB', 'DK']","{'United Kingdom': 45, 'Denmark': 23, 'Canada': 11}",29/09/2015,Tabular,
212,2015-004711-21,05/09/2017,18/08/2018,18/08/2018,"['PL', 'BE', 'ES', 'IT']","{'Canada': 23, 'United States': 327, 'Belgium': 11, 'Italy': 10, 'Poland': 27, 'Spain': 16, 'Mexico': 10}",17/05/2016,Tabular,
213,2018-001471-20,10/10/2017,29/12/2018,29/12/2018,['Outside EU/EEA'],{'United States': 1000},17/02/2017,Tabular,
214,2014-000484-41,,18/11/2017,18/11/2017,['GB'],{'United Kingdom': 11},01/07/2015,Tabular,
215,2018-001704-10,11/11/2019,27/11/2020,10/02/2021,['NL'],"{'Belgium': 7, 'Netherlands': 16}",26/02/2019,Tabular,
216,2020-005111-51,27/11/2019,04/12/2020,04/12/2020,['Outside EU/EEA'],{'India': 30},04/08/2018,Tabular,
217,2018-002597-41,26/04/2019,10/05/2020,10/05/2020,['PL'],{'Poland': 403},07/12/2018,Tabular,
218,2019-000690-22,12/02/2019,28/08/2019,28/08/2019,['Outside EU/EEA'],"{'Uganda': 368, 'Burkina Faso': 369, 'Côte d’Ivoire': 178, 'Kenya': 158}",09/11/2015,Tabular,
219,2019-000691-42,03/07/2019,11/01/2020,11/01/2020,['Outside EU/EEA'],{'Sierra Leone': 1020},30/09/2015,Tabular,
220,2014-005424-97,11/01/2016,27/01/2017,27/01/2017,['FR'],{'France': 136},22/04/2015,Tabular,
221,2014-002854-37,08/06/2017,20/06/2018,20/06/2018,['DE'],{'Germany': 135},23/02/2015,Tabular,
222,2018-002446-36,25/06/2019,08/07/2020,08/07/2020,['DE'],{'Germany': 30},10/12/2018,Tabular,
223,2014-004132-20,16/01/2015,15/09/2016,15/09/2016,['Outside EU/EEA'],{'Japan': 112},08/02/2012,Tabular,
224,2017-000960-14,,27/12/2020,27/12/2020,"['LV', 'HU', 'SK', 'PL', 'CZ']",,,Document,
225,2014-001290-14,02/01/2017,08/09/2017,08/09/2017,['RO'],{'Romania': 106},31/12/2014,Tabular,
226,2017-003846-26,28/01/2008,25/01/2018,25/01/2018,['Outside EU/EEA'],{'United States': 890},06/12/2006,Tabular,
227,2015-003731-35,05/04/2018,14/04/2019,14/04/2019,['NL'],"{'Netherlands': 90, 'Canada': 21, 'United States': 18}",14/04/2016,Tabular,
228,2016-001764-11,09/02/2018,03/10/2020,03/10/2020,['Outside EU/EEA'],{'United States': 14},09/06/2016,Tabular,
229,2008-001876-67,22/04/2016,03/11/2016,03/11/2016,['Outside EU/EEA'],"{'United States': 282, 'Chile': 1}",02/02/2012,Tabular,
230,2015-005444-33,08/06/2017,06/06/2018,06/06/2018,"['GB', 'HU', 'CZ', 'BG', 'ES', 'PL']","{'United States': 699, 'Germany': 349, 'Poland': 124, 'Hungary': 116, 'Bulgaria': 106, 'Ukraine': 110, 'United Kingdom': 34, 'Czech Republic': 32, 'Spain': 7, 'Israel': 17}",05/07/2016,Tabular,
231,2017-005049-67,06/07/2018,06/01/2019,06/01/2019,['Outside EU/EEA'],{'United States': 387},12/02/2018,Tabular,
232,2014-004915-35,04/10/2018,02/05/2019,02/05/2019,"['DE', 'GB']","{'United States': 3, 'Germany': 13}",25/09/2017,Tabular,
233,2018-003041-41,29/01/2020,11/11/2020,11/11/2020,['GB'],{'United Kingdom': 134},28/02/2019,Tabular,
234,2014-004925-42,23/07/2008,19/07/2015,15/03/2016,['Outside EU/EEA'],{'United States': 237},21/12/2006,Tabular,
235,2015-003291-77,06/10/2016,21/10/2017,21/10/2017,"['GB', 'DE', 'CZ', 'IE']","{'United Kingdom': 5, 'Australia': 11, 'Czech Republic': 2, 'Germany': 6, 'Ireland': 2}",23/02/2016,Tabular,
236,2014-004016-11,19/03/2019,26/10/2019,26/10/2019,['GB'],{'United Kingdom': 106},01/09/2016,Tabular,
237,2014-003997-18,26/01/2018,08/02/2019,08/02/2019,"['LT', 'EE', 'HU', 'CZ', 'DE', 'BE']","{'United States': 15, 'Canada': 8, 'Czech Republic': 9, 'Estonia': 2, 'Germany': 3, 'Hungary': 6, 'Lithuania': 4, 'Poland': 15}",14/08/2015,Tabular,
238,2015-005211-32,05/08/2019,17/08/2020,17/08/2020,['NL'],"{'Netherlands': 25, 'Spain': 2, 'Austria': 2, 'Belgium': 12, 'France': 47, 'Germany': 10, 'United States': 25, 'Italy': 11}",23/06/2016,Tabular,
239,2016-001163-37,14/11/2019,30/11/2020,30/11/2020,"['HU', 'CZ', 'ES', 'DE', 'PL']","{'Australia': 17, 'Canada': 15, 'Czechia': 12, 'Germany': 23, 'Spain': 12, 'Hungary': 16, 'Korea, Republic of': 4, 'Malaysia': 8, 'Poland': 107, 'Russian Federation': 64, 'Taiwan': 16, 'Ukraine': 70, 'United States': 17}",28/08/2017,Tabular,
240,2017-004753-16,17/07/2018,27/11/2019,27/11/2019,['DK'],{'Denmark': 13},14/02/2018,Tabular,
241,2015-002669-45,01/03/2017,22/12/2018,22/12/2018,"['LV', 'DE', 'BG', 'PL']",,,Broken,
242,2015-005398-18,21/12/2017,28/12/2018,28/12/2018,['DE'],{'Germany': 22},12/09/2016,Tabular,
243,2013-003111-22,04/05/2016,05/10/2016,18/12/2019,"['BE', 'CZ']","{'Belgium': 500, 'Czech Republic': 300, 'United States': 253}",20/11/2014,Tabular,
244,2020-003972-42,18/05/2020,02/12/2020,02/12/2020,['Outside EU/EEA'],"{'Ukraine': 1, 'United States': 170}",23/05/2014,Tabular,
245,2018-002763-26,21/11/2019,05/12/2020,05/12/2020,['GB'],"{'Canada': 33, 'United Kingdom': 95, 'United States': 71}",20/11/2018,Tabular,
246,2007-003364-21,19/04/2010,02/11/2016,02/11/2016,"['LT', 'LV', 'DK', 'IT', 'BG']",,,Document,
247,2004-000199-14,26/01/2007,22/07/2015,28/06/2016,"['CZ', 'GB', 'BE', 'HU', 'IT']","{'United Kingdom': 1, 'United States': 33, 'Belgium': 2, 'Brazil': 26, 'Czech Republic': 7, 'France': 6, 'Germany': 15, 'Hungary': 3, 'Italy': 5, 'Mexico': 6, 'Poland': 1, 'Romania': 4, 'Russian Federation': 7}",15/10/2004,Tabular,
248,2004-000211-26,10/05/2006,16/06/2016,16/06/2016,['SE'],,,Document,
249,2007-004754-82,22/10/2010,01/11/2014,04/06/2016,['DE'],"{'Germany': 587, 'Australia': 75}",27/03/2008,Tabular,
250,2006-007021-32,04/06/2015,23/07/2016,23/07/2016,['DE'],"{'Switzerland': 22, 'Germany': 780}",28/07/2007,Tabular,
251,2006-007053-51,17/11/2014,22/04/2019,22/04/2019,['GB'],{'United Kingdom': 18},23/06/2010,Mixed,
252,2005-000192-17,01/12/2012,14/10/2017,14/10/2017,['GB'],,,Document,
253,2006-004840-21,26/03/2009,17/11/2016,17/11/2016,['AT'],,,Document,
254,2008-000905-12,09/11/2009,06/01/2017,06/01/2017,"['IT', 'GB']",,,Document,
255,2008-000942-29,23/09/2009,24/06/2016,24/06/2016,['DE'],,,Document,
256,2007-002542-38,03/04/2012,15/02/2017,15/02/2017,"['DK', 'DE']",,,Document,
257,2007-005152-16,28/05/2010,11/12/2016,11/12/2016,"['DE', 'AT']",,,Document,
258,2007-005163-94,01/07/2014,10/07/2015,24/07/2016,['DE'],{'Germany': 270},18/03/2011,Tabular,
259,2007-005169-36,13/04/2009,02/07/2016,02/07/2016,"['BE', 'CZ', 'DE', 'HU', 'IT', 'SK', 'BG']",,,Document,
260,2005-002494-75,17/02/2011,10/12/2016,10/12/2016,"['DE', 'AT', 'BE', 'GB', 'ES', 'IT', 'DK', 'PT', 'LT', 'EE', 'CZ']",,,Document,
261,2004-002218-13,09/11/2004,24/06/2016,24/06/2016,['IT'],,,Document,
262,2008-000144-14,15/02/2010,07/12/2016,07/12/2016,"['BE', 'CZ', 'DE', 'SE']","{'Australia': 8, 'Belgium': 4, 'Canada': 13, 'Czech Republic': 11, 'Germany': 6, 'Sweden': 12, 'United States': 34}",25/08/2008,Tabular,
263,2007-001913-41,09/10/2009,25/12/2016,25/12/2016,"['FI', 'HU', 'LV', 'BE', 'EE', 'IT', 'DE', 'CZ', 'AT']",,,Document,
264,2005-003749-15,18/12/2006,02/10/2020,02/10/2020,['GB'],,,Document,
265,2005-005581-36,21/03/2011,03/06/2015,12/07/2016,"['AT', 'GB', 'DE', 'ES', 'IT', 'FI', 'SE']",,,Document,
266,2004-002168-59,12/06/2006,01/06/2016,01/06/2016,['IT'],,,Document,
267,2007-005468-28,31/07/2008,21/04/2016,21/04/2016,"['BE', 'ES']",,,Document,
268,2006-002395-18,,13/12/2020,13/12/2020,['DK'],,,Document,
269,2004-004226-28,25/09/2006,26/06/2016,26/06/2016,['DE'],,,Document,
270,2005-005749-20,28/08/2007,29/11/2019,29/11/2019,['HU'],,,Document,
271,2007-003834-40,20/05/2013,18/01/2019,18/01/2019,['GB'],,,Document,
272,2007-004513-33,27/04/2013,16/12/2016,16/12/2016,['GB'],,,Document,
273,2007-004518-15,30/04/2009,29/06/2016,29/06/2016,"['GB', 'CZ']",,,Document,
274,2007-002469-11,21/11/2008,20/04/2016,20/04/2016,"['ES', 'DE']",,,Document,
275,2007-002470-59,02/12/2010,01/11/2019,01/11/2019,['GB'],,,Document,
276,2007-002474-60,20/06/2008,30/01/2016,30/01/2016,"['DE', 'SE']",,,Document,
277,2007-000446-12,08/07/2009,02/01/2020,02/01/2020,['GB'],,,Document,
278,2007-002871-15,08/07/2008,18/02/2016,18/02/2016,['FI'],,,Document,
279,2007-002872-32,16/06/2008,18/02/2016,18/02/2016,['DE'],,,Document,
280,2007-002880-29,28/11/2007,12/10/2016,12/10/2016,['BE'],,,Document,
281,2006-002056-14,28/11/2010,08/03/2020,08/03/2020,['DE'],,,Document,
282,2008-000061-37,13/03/2009,21/03/2018,21/03/2018,['IT'],,,Document,
283,2005-002195-15,05/11/2005,01/01/2017,01/01/2017,['GB'],,,Document,
284,2006-005819-10,,06/11/2020,06/11/2020,['DE'],,,Document,
285,2006-005906-30,19/05/2010,05/09/2020,05/09/2020,['DE'],,,Document,
286,2007-004642-32,31/07/2012,22/03/2019,22/03/2019,['GB'],,,Document,
287,2005-006201-12,24/09/2007,25/10/2018,22/05/2019,['IT'],,,Document,
288,2005-003937-42,07/07/2008,12/10/2016,12/10/2016,"['AT', 'HU', 'GB', 'DE']",,,Document,
289,2008-002667-13,,20/11/2020,20/11/2020,['DE'],,,Document,
290,2008-004467-19,15/09/2008,06/01/2017,06/01/2017,['HU'],,,Document,
291,2005-003681-42,05/07/2007,15/06/2019,15/06/2019,['GB'],,,Document,
292,2007-007539-14,01/04/2009,28/10/2016,28/10/2016,"['SK', 'CZ', 'MT', 'LV', 'IT', 'PL', 'BG', 'HU']",,,Document,
293,2005-004287-23,29/10/2008,29/06/2016,29/06/2016,['DE'],,,Document,
294,2005-004300-36,01/06/2010,05/06/2019,05/06/2019,['GB'],,,Document,
295,2007-003635-23,19/10/2011,06/07/2019,06/07/2019,['GB'],,,Document,
296,2008-002723-85,28/01/2010,03/12/2016,03/12/2016,"['CZ', 'IT']",,,Document,
297,2007-004674-49,28/06/2010,03/10/2020,03/10/2020,['DE'],,,Document,
298,2007-004684-22,05/08/2008,21/04/2016,21/04/2016,['DE'],,,Document,
299,2008-004175-22,26/07/2012,17/02/2016,17/02/2016,['DE'],,,Document,
300,2008-004178-41,11/01/2012,06/04/2016,06/04/2016,"['DE', 'ES', 'IT', 'GB']",,,Document,
301,2008-003382-22,28/01/2011,23/07/2016,23/07/2016,['DE'],,,Document,
302,2008-004953-14,10/05/2010,30/03/2016,30/03/2016,"['HU', 'FI', 'DK']",,,Document,
303,2007-002586-12,30/12/2011,22/03/2015,16/05/2016,"['DE', 'SE', 'AT', 'IT', 'PL', 'CZ', 'NL', 'BE', 'LT', 'LV', 'EE']",,,Document,
304,2007-001051-19,16/06/2008,21/04/2016,21/04/2016,"['BE', 'IT', 'DE']",,,Document,
305,2007-001097-90,18/08/2009,10/07/2016,10/07/2016,"['GR', 'BG']",,,Document,
306,2008-001038-28,17/07/2008,11/07/2019,11/07/2019,"['DE', 'BE']",,,Document,
307,2007-001776-36,12/03/2012,19/11/2016,19/11/2016,"['ES', 'DE', 'AT', 'IT', 'BE', 'CZ', 'FI', 'FR', 'GB']",,,Document,
308,2007-003670-25,15/07/2008,31/03/2016,31/03/2016,"['FR', 'DE', 'IT', 'BE', 'ES']",,,Document,
309,2007-003945-33,22/06/2017,08/10/2020,08/10/2020,['DE'],{'Germany': 188},04/06/2009,Mixed,
310,2008-001242-10,05/10/2009,12/10/2016,29/09/2021,"['SK', 'DE', 'ES', 'BE']",,,Document,
311,2008-002426-10,24/03/2010,08/07/2016,08/07/2016,['GB'],,,Document,
312,2007-000911-27,22/04/2008,18/06/2015,17/08/2016,['GB'],"{'United Kingdom': 5, 'United States': 10}",18/01/2008,Tabular,
313,2006-006068-44,05/06/2009,20/04/2016,20/04/2016,"['SK', 'DE', 'SE']",,,Document,
314,2006-005159-14,20/02/2012,15/07/2015,05/07/2016,"['ES', 'IT', 'HU']",,,Document,
315,2008-008124-33,20/01/2014,24/01/2015,02/11/2019,"['FI', 'ES', 'DE', 'GB']","{'Spain': 53, 'Taiwan': 105, 'Thailand': 249, 'United Kingdom': 42, 'United States': 95, 'Australia': 49, 'Belgium': 13, 'Brazil': 211, 'Canada': 40, 'Finland': 764, 'Germany': 92, 'Italy': 1, 'Philippines': 308}",05/08/2009,Tabular,
316,2006-006863-22,14/09/2009,14/02/2020,14/02/2020,['GB'],,,Document,
317,2008-003258-14,01/05/2012,03/11/2016,03/11/2016,"['IE', 'BE', 'PL']",,,Document,
318,2005-003281-41,31/01/2008,10/12/2016,10/12/2016,['IE'],,,Document,
319,2007-005405-21,10/05/2008,08/11/2018,08/11/2018,['NL'],,,Document,
320,2007-000783-25,21/04/2009,30/03/2016,30/03/2016,"['ES', 'DE', 'GB', 'DK', 'IT', 'PT']",,,Document,
321,2007-001378-97,22/12/2008,01/12/2017,01/12/2017,"['FR', 'BE']","{'Belgium': 43, 'France': 118}",28/02/2008,Tabular,
322,2006-006149-15,29/04/2008,03/11/2018,03/11/2018,"['HU', 'IT']",,,Document,
323,2007-006184-70,01/10/2014,07/03/2020,07/03/2020,['GB'],{'United Kingdom': 131},01/10/2008,Mixed,
324,2006-006460-32,18/05/2010,29/05/2015,17/06/2016,['GB'],"{'United Kingdom': 192, 'Poland': 286}",16/05/2007,Tabular,
325,2006-006465-16,15/03/2016,04/07/2020,04/07/2020,['DE'],{'Germany': 37},19/06/2009,Tabular,
326,2006-006488-22,11/07/2008,24/12/2016,24/12/2016,"['HU', 'LT', 'DE', 'GB']",,,Document,
327,2006-001358-29,20/01/2007,02/10/2020,02/10/2020,['DE'],,,Document,
328,2006-001392-37,30/08/2007,28/07/2016,28/07/2016,['AT'],,,Document,
329,2005-003888-23,11/07/2011,31/07/2015,30/06/2016,['GB'],,,Document,
330,2006-002516-10,03/11/2010,24/12/2016,24/12/2016,"['DE', 'NL', 'HU', 'BE', 'GB', 'IT']",,,Document,
331,2008-000224-27,31/07/2011,18/12/2019,18/12/2019,['GB'],,,Document,
332,2008-000230-53,11/04/2010,12/09/2020,12/09/2020,['DE'],,,Document,
333,2008-004007-64,16/09/2015,24/03/2016,24/12/2020,"['DE', 'IE', 'FR', 'ES', 'IT', 'FI']","{'Spain': 2, 'United States': 24, 'France': 24, 'Germany': 29, 'Ireland': 4, 'Italy': 25, 'Poland': 11, 'Russian Federation': 6}",14/08/2009,Tabular,
334,2008-004009-32,28/03/2012,06/02/2015,21/03/2016,"['ES', 'IT', 'GB']",,,Document,
335,2007-000565-37,31/12/2011,16/12/2018,16/12/2018,['GB'],,,Document,
336,2004-005122-45,01/10/2007,11/12/2016,11/12/2016,['DE'],,,Document,
337,2008-002123-93,10/05/2017,26/01/2020,26/01/2020,['DE'],"{'Germany': 137, 'Italy': 27}",17/11/2009,Mixed,
338,2006-001936-30,26/01/2011,14/03/2020,14/03/2020,['DE'],,,Document,
339,2006-005742-37,31/05/2010,27/11/2019,27/11/2019,['GB'],,,Document,
340,2006-005774-50,19/10/2011,06/07/2019,06/07/2019,['GB'],,,Document,
341,2007-005537-11,24/03/2017,01/02/2019,01/02/2019,['DE'],{'Germany': 50},11/05/2012,Mixed,
342,2007-005953-49,07/07/2009,04/10/2019,04/10/2019,['GR'],,,Document,
343,2008-002210-22,22/01/2010,07/12/2016,07/12/2016,['GB'],,,Document,
344,2007-004970-24,13/01/2012,29/07/2016,29/07/2016,['AT'],{'Austria': 94},21/12/2007,Tabular,
345,2007-004980-23,19/05/2010,29/06/2016,29/06/2016,['PT'],,,Document,
346,2007-004994-25,28/02/2009,06/01/2017,06/01/2017,"['GB', 'SE']",,,Document,
347,2008-002335-32,08/07/2009,03/04/2019,03/04/2019,['GB'],,,Document,
348,2007-001465-14,22/06/2007,30/03/2016,30/03/2016,['GB'],,,Document,
349,2007-001187-78,31/07/2012,12/02/2017,12/02/2017,['GB'],,,Document,
350,2007-002120-14,25/09/2009,05/06/2015,13/04/2016,"['BE', 'GB', 'Outside EU/EEA']","{'South Africa': 12, 'Taiwan': 1, 'Ukraine': 26, 'United States': 19}",29/01/2008,Tabular,
351,2008-001160-36,28/03/2014,29/12/2019,29/12/2019,['GB'],{'United Kingdom': 13},05/04/2010,Tabular,
352,2006-001984-53,06/05/2013,20/07/2019,20/07/2019,"['DE', 'AT']",,,Document,
353,2006-002791-18,12/08/2009,05/07/2015,05/04/2016,"['FI', 'DK', 'DE', 'IT', 'LT', 'FR', 'Outside EU/EEA']","{'Australia': 35, 'Brazil': 77, 'Canada': 27, 'Chile': 228, 'Colombia': 154, 'Costa Rica': 251, 'Guatemala': 120, 'Israel': 47, 'Mexico': 159, 'Russian Federation': 139, 'Singapore': 39, 'South Africa': 98, 'United States': 163, 'Peru': 128, 'Denmark': 13, 'Finland': 30, 'France': 5, 'Germany': 31, 'Italy': 24, 'Lithuania': 3}",29/09/2006,Tabular,
